chemical_code,chemical,items_2019,items_2020
201400001,DUMMY CHEMICAL SUBSTANCE 201400001,0,0
210200005,DUMMY CHEMICAL SUBSTANCE 210200005,0,0
0407020V0,Pethidine hydrochloride,0,0
212700010,DUMMY CHEMICAL SUBSTANCE 212700010,0,0
212700013,DUMMY CHEMICAL SUBSTANCE 212700013,0,0
239433500,DUMMY CHEMICAL SUBSTANCE 239433500,0,0
239410096,DUMMY CHEMICAL SUBSTANCE 239410096,0,0
212700025,DUMMY CHEMICAL SUBSTANCE 212700025,0,0
0906060Q0,Phytomenadione,0,0
234633746,DUMMY CHEMICAL SUBSTANCE 234633746,0,0
200321000,DUMMY CHEMICAL SUBSTANCE 200321000,0,0
212700021,DUMMY CHEMICAL SUBSTANCE 212700021,0,0
0403010L0,Doxepin,0,0
226056060,DUMMY CHEMICAL SUBSTANCE 226056060,0,0
0905013F0,Magnesium citrate,0,0
1003020Y0,Freeze sprays and gels,0,0
120305000,Other treatment of dry mouth preparations,0,0
0205010Y0,Sildenafil(Vasodilator Antihypertensive),0,0
200201001,DUMMY CHEMICAL SUBSTANCE 200201001,0,0
0801050AA,Imatinib mesilate,0,0
0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),0,0
1003020P0,Ibuprofen,0,0
231533715,DUMMY CHEMICAL SUBSTANCE 231533715,0,0
1001022K0,Methylprednisolone acetate,0,0
0106020P0,Sodium picosulfate,0,0
0301030C0,Aminophylline hydrate,0,0
1001010AH,Celecoxib,0,0
0601023AR,Empagliflozin/metformin,0,0
0601021X0,Tolbutamide,0,0
212700008,DUMMY CHEMICAL SUBSTANCE 212700008,0,0
0406000U0,Prochlorperazine mesilate,0,0
0207020Y0,Midodrine hydrochloride,0,0
0603020I0,Deflazacort,0,0
201000007,DUMMY CHEMICAL SUBSTANCE 201000007,0,0
230524005,DUMMY CHEMICAL SUBSTANCE 230524005,0,0
0406000AC,Dimenhydrinate/cinnarizine,0,0
229053090,DUMMY CHEMICAL SUBSTANCE 229053090,0,0
0606020X0,Strontium ranelate,0,0
239259092,DUMMY CHEMICAL SUBSTANCE 239259092,0,0
239233592,DUMMY CHEMICAL SUBSTANCE 239233592,0,0
0205010U0,Bosentan,0,0
130203000,Other dusting powder preparations,0,0
0204000AC,Bisoprolol fumarate/aspirin,0,0
0202020L0,Furosemide,0,0
0704020J0,Oxybutynin,0,0
0407020C0,Codeine phosphate,0,0
0103050E0,Esomeprazole,0,0
1001030U0,Methotrexate,0,0
0301030S0,Theophylline,0,0
0803041S0,Tamoxifen citrate,0,0
0906040N0,Ergocalciferol,0,0
0409030C0,Tetrabenazine,0,0
0703022P0,Etonogestrel,0,0
1304000D0,Betamethasone esters,0,0
1303000D0,Calamine,0,0
0205010N0,Minoxidil,0,0
1104010K0,Fluorometholone,0,0
0202040T0,Spironolactone with loop diuretics,0,0
0106050S0,Sodium picosulfate,0,0
231565015,DUMMY CHEMICAL SUBSTANCE 231565015,0,0
1310050D0,Cetrimide,0,0
225060550,DUMMY CHEMICAL SUBSTANCE 225060550,0,0
236001060,DUMMY CHEMICAL SUBSTANCE 236001060,0,0
0402020L0,Fluphenazine decanoate,0,0
0905022U0,Calcium acetate/magnesium carbonate,0,0
236007065,DUMMY CHEMICAL SUBSTANCE 236007065,0,0
0205051J0,Fosinopril sodium,0,0
0603020M0,Hydrocortisone sodium succinate,0,0
236010064,DUMMY CHEMICAL SUBSTANCE 236010064,0,0
213600001,DUMMY CHEMICAL SUBSTANCE 213600001,0,0
232510525,DUMMY CHEMICAL SUBSTANCE 232510525,0,0
229024091,DUMMY CHEMICAL SUBSTANCE 229024091,0,0
239604596,DUMMY CHEMICAL SUBSTANCE 239604596,0,0
0501021C0,Cefixime,0,0
200402001,DUMMY CHEMICAL SUBSTANCE 200402001,0,0
0202040H0,Co-triamterzide(Triamterene/hydrochlorothiazide),0,0
1306010M0,Isotretinoin,0,0
1501010F0,Ketamine,0,0
0212000Y0,Simvastatin,0,0
0401020P0,Lorazepam,0,0
0603010I0,Fludrocortisone acetate,0,0
226010060,DUMMY CHEMICAL SUBSTANCE 226010060,0,0
213800001,DUMMY CHEMICAL SUBSTANCE 213800001,0,0
0403040AB,Vortioxetine,0,0
226017560,DUMMY CHEMICAL SUBSTANCE 226017560,0,0
0802020T0,Tacrolimus,0,0
200503001,DUMMY CHEMICAL SUBSTANCE 200503001,0,0
230506005,DUMMY CHEMICAL SUBSTANCE 230506005,0,0
0403010Y0,Trimipramine maleate,0,0
0908010C0,Levocarnitine,0,0
223039530,DUMMY CHEMICAL SUBSTANCE 223039530,0,0
0205053A0,Aliskiren,0,0
234541045,DUMMY CHEMICAL SUBSTANCE 234541045,0,0
234634546,DUMMY CHEMICAL SUBSTANCE 234634546,0,0
1104020Y0,Ketotifen fumarate,0,0
236033563,DUMMY CHEMICAL SUBSTANCE 236033563,0,0
236004561,DUMMY CHEMICAL SUBSTANCE 236004561,0,0
0406000E0,Flunarizine dihydrochloride,0,0
1001010T0,Tiaprofenic acid,0,0
232010020,DUMMY CHEMICAL SUBSTANCE 232010020,0,0
131003000,Other antiviral preparations,0,0
237037570,DUMMY CHEMICAL SUBSTANCE 237037570,0,0
0407010AA,Aspirin and caffeine,0,0
0301011R0,Salbutamol,0,0
0403030X0,Escitalopram,0,0
0408010Q0,Phenytoin sodium,0,0
1304000X0,Hydrocortisone acetate,0,0
0601023AD,Metformin hydrochloride/sitagliptin,0,0
0604012M0,Medroxyprogesterone acetate,0,0
0703023L0,Levonorgestrel,0,0
0408010X0,Vigabatrin,0,0
230533705,DUMMY CHEMICAL SUBSTANCE 230533705,0,0
090401010,Low protein mixes,0,0
0502050B0,Griseofulvin,0,0
238001080,DUMMY CHEMICAL SUBSTANCE 238001080,0,0
213200001,DUMMY CHEMICAL SUBSTANCE 213200001,0,0
200900010,DUMMY CHEMICAL SUBSTANCE 200900010,0,0
0205040S0,Prazosin hydrochloride,0,0
0206040AG,Pentoxifylline,0,0
0205051Q0,Quinapril hydrochloride,0,0
200310000,DUMMY CHEMICAL SUBSTANCE 200310000,0,0
0906011D0,Vitamin A,0,0
233533535,DUMMY CHEMICAL SUBSTANCE 233533535,0,0
0606020T0,Sodium clodronate,0,0
0303030B0,Roflumilast,0,0
238548085,DUMMY CHEMICAL SUBSTANCE 238548085,0,0
0101010I0,Magnesium oxide,0,0
0406000AC,Dimenhydrinate/cinnarizine,0,0
0408010P0,Phenobarbital sodium,0,0
239056090,DUMMY CHEMICAL SUBSTANCE 239056090,0,0
239041090,DUMMY CHEMICAL SUBSTANCE 239041090,0,0
239632496,DUMMY CHEMICAL SUBSTANCE 239632496,0,0
224034040,DUMMY CHEMICAL SUBSTANCE 224034040,0,0
0211000D0,Etamsylate,0,0
0501013C0,Amoxicillin sodium,0,0
0502030A0,Amphotericin,0,0
130900000,Other shampoo and scalp preparations,0,0
0106060A0,Methylnaltrexone bromide,0,0
0703022M0,Medroxyprogesterone acetate,0,0
0208020Y0,Rivaroxaban,0,0
1502010J0,Lidocaine hydrochloride,0,0
1304000V0,Hydrocortisone,0,0
0601023X0,Sitagliptin,0,0
0504010Y0,Quinine sulfate,0,0
213000007,DUMMY CHEMICAL SUBSTANCE 213000007,0,0
1108010B0,Carbomer 940/980,0,0
214800001,DUMMY CHEMICAL SUBSTANCE 214800001,0,0
1302011L0,Light liquid paraffin,0,0
1003020AA,Capsaicin,0,0
0601023AJ,Alogliptin/metformin,0,0
0208020W0,INR blood testing reagents,0,0
190205500,Other toiletry preparations,0,0
200306001,DUMMY CHEMICAL SUBSTANCE 200306001,0,0
238010080,DUMMY CHEMICAL SUBSTANCE 238010080,0,0
0409010X0,Levodopa/carbidopa/entacapone,0,0
0601021X0,Tolbutamide,0,0
226048060,DUMMY CHEMICAL SUBSTANCE 226048060,0,0
0203020F0,Disopyramide,0,0
1307000V0,Imiquimod,0,0
0704030J0,Sodium citrate,0,0
212700023,DUMMY CHEMICAL SUBSTANCE 212700023,0,0
0908010C0,Levocarnitine,0,0
0702020E0,Clindamycin phosphate,0,0
1310040M0,Malathion,0,0
010102100,Compound alginates and proprietary indigestion preparations,0,0
0803043P0,Lanreotide,0,0
130400000,Other topical corticosteroid preparations,0,0
213000002,DUMMY CHEMICAL SUBSTANCE 213000002,0,0
0601023AU,Ins degludec/liraglutide,0,0
228050580,DUMMY CHEMICAL SUBSTANCE 228050580,0,0
0904010AT,Low protein snacks,0,0
0106040L0,Magnesium sulfate,0,0
0502020A0,Ketoconazole,0,0
1106000K0,Carteolol hydrochloride,0,0
0504010Z0,Chloroquine phosphate with proguanil hydrochloride,0,0
200402003,DUMMY CHEMICAL SUBSTANCE 200402003,0,0
0206020F0,Felodipine,0,0
0202030X0,Eplerenone,0,0
040801050,Topiramate,0,0
0406000T0,Prochlorperazine maleate,0,0
0402010A0,Amisulpride,0,0
0402010U0,Sulpiride,0,0
220509505,DUMMY CHEMICAL SUBSTANCE 220509505,0,0
0404000U0,Lisdexamfetamine dimesylate,0,0
0307000C0,Acetylcysteine,0,0
0205040V0,Terazosin hydrochloride,0,0
0803042E0,Cyproterone acetate,0,0
200314000,DUMMY CHEMICAL SUBSTANCE 200314000,0,0
1104010S0,Prednisolone sodium phosphate,0,0
200304001,DUMMY CHEMICAL SUBSTANCE 200304001,0,0
234509045,DUMMY CHEMICAL SUBSTANCE 234509045,0,0
120305000,Other treatment of dry mouth preparations,0,0
1201030F0,Docusate sodium,0,0
0904010Z0,Gluten free/low protein biscuits,0,0
226001060,DUMMY CHEMICAL SUBSTANCE 226001060,0,0
210602003,DUMMY CHEMICAL SUBSTANCE 210602003,0,0
226024060,DUMMY CHEMICAL SUBSTANCE 226024060,0,0
239407097,DUMMY CHEMICAL SUBSTANCE 239407097,0,0
0904010AP,Low protein cereals,0,0
1108020AH,Povidone iodine,0,0
236034560,DUMMY CHEMICAL SUBSTANCE 236034560,0,0
0504010F0,Chloroquine phosphate,0,0
227024070,DUMMY CHEMICAL SUBSTANCE 227024070,0,0
1001010AP,Ibuprofen sodium dihydrate,0,0
1103010E0,Dibrompropamidine isetionate,0,0
0407010AC,Isometheptene mucate,0,0
236033563,DUMMY CHEMICAL SUBSTANCE 236033563,0,0
230559005,DUMMY CHEMICAL SUBSTANCE 230559005,0,0
0406000AD,Aprepitant,0,0
131003000,Other antiviral preparations,0,0
1306010M0,Isotretinoin,0,0
235506055,DUMMY CHEMICAL SUBSTANCE 235506055,0,0
0501130R0,Nitrofurantoin,0,0
0403010B0,Amitriptyline hydrochloride,0,0
1304000F0,Betamethasone valerate,0,0
0411000G0,Memantine hydrochloride,0,0
0601012W0,Biphasic insulin aspart,0,0
212200001,DUMMY CHEMICAL SUBSTANCE 212200001,0,0
238033780,DUMMY CHEMICAL SUBSTANCE 238033780,0,0
200301000,DUMMY CHEMICAL SUBSTANCE 200301000,0,0
0402010L0,Levomepromazine hydrochloride,0,0
0501070AE,Fosfomycin trometamol,0,0
0204000U0,Atenolol with calcium channel blocker,0,0
1202030R0,Mupirocin,0,0
130801000,Other sunscreening preparations,0,0
0402010X0,Trifluoperazine,0,0
0501100H0,Dapsone,0,0
1104020N0,Nedocromil sodium,0,0
224023540,DUMMY CHEMICAL SUBSTANCE 224023540,0,0
226041060,DUMMY CHEMICAL SUBSTANCE 226041060,0,0
210112004,DUMMY CHEMICAL SUBSTANCE 210112004,0,0
0408010AG,Stiripentol,0,0
234633646,DUMMY CHEMICAL SUBSTANCE 234633646,0,0
239033590,DUMMY CHEMICAL SUBSTANCE 239033590,0,0
233010530,DUMMY CHEMICAL SUBSTANCE 233010530,0,0
0104020P0,Loperamide hydrochloride and simeticone,0,0
0601023AY,Empagliflozin/linagliptin,0,0
1306010T0,Sulfur,0,0
0503050A0,Palivizumab,0,0
0101010P0,Co-simalcite (Simeticone/hydrotalcite),0,0
1108020AH,Povidone iodine,0,0
0605010I0,Follitropin alfa,0,0
0503032F0,Sofosbuvir/ledipasvir,0,0
1310040C0,Benzyl benzoate,0,0
0205051R0,Ramipril,2416608,0
0601023AC,Saxagliptin,18739,0
238030680,DUMMY CHEMICAL SUBSTANCE 238030680,38758,0
1302020D0,Dimeticone (Barrier),20142,0
0604020K0,Testosterone,21566,0
1306010Y0,Benzoyl peroxide and clindamycin phosphate,50437,0
1303000D0,Calamine,5227,0
091102000,Other enzyme preparations 0911020,2178,0
0202030C0,Amiloride hydrochloride,13483,0
1902070Q0,Naloxone hydrochloride,111,0
1003020N0,Methyl salicylate,2595,0
0304010A0,Acrivastine,4164,0
200319000,DUMMY CHEMICAL SUBSTANCE 200319000,1437,0
0403010Y0,Trimipramine maleate,2718,0
0704050AC,Avanafil,861,0
239410097,DUMMY CHEMICAL SUBSTANCE 239410097,354,0
236007063,DUMMY CHEMICAL SUBSTANCE 236007063,3096,0
1104010K0,Fluorometholone,4865,0
0604012M0,Medroxyprogesterone acetate,9679,0
1104010W0,Loteprednol etabonate,2622,0
0205020E0,Clonidine hydrochloride,3776,0
236056063,DUMMY CHEMICAL SUBSTANCE 236056063,899,0
191402000,Other purified water preparations,733,0
0905011K0,Calcium gluconate,141,0
0202010D0,Chlorothiazide,238,0
0105020D0,Prednisolone sodium metasulphobenzoate,1704,0
1501030D0,Atropine sulfate,5,0
220550505,DUMMY CHEMICAL SUBSTANCE 220550505,178,0
1312000G0,Glycopyrronium bromide,21,0
0905013M0,Magnesium orotate,8,0
235011050,DUMMY CHEMICAL SUBSTANCE 235011050,0,0
0205051G0,Co-zidocapt (Hydrochlorothiazide/captopril),0,0
0405010P0,Orlistat,0,0
0501030T0,Oxytetracycline,0,0
1003020I0,Diethylamine salicylate,0,0
1108010B0,Carbomer 940/980,0,0
0601012W0,Biphasic insulin aspart,0,0
040201030,Risperidone,0,0
0404000U0,Lisdexamfetamine dimesylate,0,0
0704010V0,Tamsulosin and dutasteride hydrochloride,0,0
200306000,DUMMY CHEMICAL SUBSTANCE 200306000,0,0
200309003,DUMMY CHEMICAL SUBSTANCE 200309003,0,0
0106040N0,Phosphates (Rectal),0,0
0206040AH,Rutosides,0,0
0409010T0,Selegiline hydrochloride,0,0
1303000D0,Calamine,0,0
0106050B0,Bowel cleansing solutions,0,0
1302010N0,Paraffin soft white,0,0
0105020E0,Prednisolone sodium phosphate,0,0
225029550,DUMMY CHEMICAL SUBSTANCE 225029550,0,0
1302010E0,Dexpanthenol,0,0
227029570,DUMMY CHEMICAL SUBSTANCE 227029570,0,0
0205051P0,Quinapril hydrochloride with diuretic,0,0
221501015,DUMMY CHEMICAL SUBSTANCE 221501015,0,0
0310000E0,Ephedrine hydrochloride,0,0
0501021G0,Ceftriaxone sodium,0,0
0402030R0,Asenapine,0,0
0503010AK,Darunavir/cobicistat,0,0
090604800,Other vitamin D preparations,0,0
0603020AC,Methylprednisolone aceponate,0,0
0803042T0,Abiraterone,0,0
0904010G0,Fructose,0,0
200328000,DUMMY CHEMICAL SUBSTANCE 200328000,0,0
1311060H0,Hamamelis,0,0
0503010AN,Efavirenz/emtricitabine/tenofovir disoproxil,0,0
232506025,DUMMY CHEMICAL SUBSTANCE 232506025,0,0
0902021N0,Potassium chloride,0,0
030902040,Diphenhydramine hydrochloride,0,0
131400000,Other topical circulatory preparations,0,0
0106040X0,Macrogol 4000,0,0
0801050AX,Everolimus,0,0
235506055,DUMMY CHEMICAL SUBSTANCE 235506055,0,0
0606010T0,Calcitonin (Salmon),0,0
0701010X0,Misoprostol (Gynaecology),1,0
0504010AA,Artemether with lumefantrine,0,0
1001030T0,Infliximab,0,0
1311060H0,Hamamelis,0,0
0304010D0,Loratadine,0,0
0202020D0,Bumetanide,0,0
0301040W0,Umeclidinium bromide/vilanterol,0,0
090402000,Enteral nutrition,0,0
0401020E0,Chlordiazepoxide hydrochloride,0,0
0206020T0,Verapamil hydrochloride,0,0
0902012H0,Oral rehydration salts,0,0
1103010H0,Fusidic acid,0,0
0209000Y0,Prasugrel,0,0
1307000M0,Salicylic acid,0,0
210112004,DUMMY CHEMICAL SUBSTANCE 210112004,0,0
0905013A0,Magnesium aspartate,0,0
0905022U0,Calcium acetate/magnesium carbonate,0,0
0905022T0,Lanthanum carbonate,0,0
239441095,DUMMY CHEMICAL SUBSTANCE 239441095,0,0
0906060L0,Menadiol sodium phosphate,0,0
190500000,Other preparations,0,0
1202030R0,Mupirocin,0,0
0501120P0,Ofloxacin,0,0
0406000W0,Ketamine hydrochloride,0,0
190601000,Other concentrated water preparations,0,0
0904010W0,Low protein biscuits,0,0
0901030J0,Darbepoetin alfa,0,0
233501038,DUMMY CHEMICAL SUBSTANCE 233501038,0,0
0401010D0,Clomethiazole edisilate,0,0
0501070M0,Fusidic acid,0,0
0501022B0,Ertapenem sodium,0,0
0108010S0,"Skin protectives,fillers and cleansers",0,0
0304010E0,Fexofenadine hydrochloride,0,0
0605020E0,Desmopressin acetate,0,0
1310012Q0,Sodium fusidate,0,0
0103010D0,Cimetidine,0,0
200317003,DUMMY CHEMICAL SUBSTANCE 200317003,0,0
1202010T0,Triamcinolone acetonide,0,0
0205010J0,Hydralazine hydrochloride,0,0
0601011P0,Insulin glulisine,0,0
0501021K0,Cefuroxime axetil,0,0
0212000Q0,Gemfibrozil,0,0
239401097,DUMMY CHEMICAL SUBSTANCE 239401097,0,0
0501070U0,Vancomycin hydrochloride,0,0
200202004,DUMMY CHEMICAL SUBSTANCE 200202004,0,0
234501045,DUMMY CHEMICAL SUBSTANCE 234501045,0,0
226041060,DUMMY CHEMICAL SUBSTANCE 226041060,0,0
090504100,Other zinc preparations,0,0
232041020,DUMMY CHEMICAL SUBSTANCE 232041020,0,0
1001040K0,Probenecid,0,0
1311010A0,Alcohol,0,0
0503010AM,Emtricitabine and tenofovir alafenamide,0,0
0403040T0,Nefazodone hydrochloride,0,0
223012530,DUMMY CHEMICAL SUBSTANCE 223012530,0,0
0206020A0,Amlodipine,0,0
1309000I0,Ketoconazole,0,0
0202030X0,Eplerenone,0,0
211600001,DUMMY CHEMICAL SUBSTANCE 211600001,0,0
1404000H0,Influenza,0,0
210704101,DUMMY CHEMICAL SUBSTANCE 210704101,0,0
0601023W0,Metformin hydrochloride/pioglitazone,0,0
0304010AC,Levocetirizine,0,0
0304010N0,Diphenhydramine hydrochloride,0,0
090900000,Other food preparations,0,0
200900001,DUMMY CHEMICAL SUBSTANCE 200900001,0,0
234534545,DUMMY CHEMICAL SUBSTANCE 234534545,0,0
200302000,DUMMY CHEMICAL SUBSTANCE 200302000,0,0
226061560,DUMMY CHEMICAL SUBSTANCE 226061560,0,0
238065080,DUMMY CHEMICAL SUBSTANCE 238065080,0,0
0501013E0,Ampicillin,0,0
239259092,DUMMY CHEMICAL SUBSTANCE 239259092,0,0
220238305,DUMMY CHEMICAL SUBSTANCE 220238305,0,0
1203010U0,Doxycycline hyclate,0,0
0107010S0,Sucralfate,0,0
0906012B0,Betacarotene,0,0
0208020S0,Phenprocoumon,0,0
0209000V0,Dipyridamole and aspirin,0,0
1306010T0,Sulfur,0,0
233501035,DUMMY CHEMICAL SUBSTANCE 233501035,0,0
0402010C0,Clozapine,0,0
220548805,DUMMY CHEMICAL SUBSTANCE 220548805,0,0
233056030,DUMMY CHEMICAL SUBSTANCE 233056030,0,0
0104020H0,Co-phenotrope (Diphenox hydrochloride/atropine sulfate),0,0
213100001,DUMMY CHEMICAL SUBSTANCE 213100001,0,0
020400080,Carvedilol,0,0
1301010D0,Cetomacrogol,0,0
0106070A0,Prucalopride,0,0
0103010H0,Famotidine,0,0
0604011Y0,Tibolone,0,0
0409010B0,Amantadine hydrochloride,0,0
1103010Y0,Ofloxacin,0,0
1104010K0,Fluorometholone,0,0
212700016,DUMMY CHEMICAL SUBSTANCE 212700016,0,0
0906031C0,Ascorbic acid,0,0
0203020R0,Propafenone hydrochloride,0,0
0901030J0,Darbepoetin alfa,0,0
0301012F0,Ephedrine hydrochloride,0,0
0303030B0,Roflumilast,0,0
235524055,DUMMY CHEMICAL SUBSTANCE 235524055,0,0
233059511,DUMMY CHEMICAL SUBSTANCE 233059511,0,0
0901011Y0,Ferric maltol,0,0
210108001,DUMMY CHEMICAL SUBSTANCE 210108001,0,0
0502010A0,Posaconazole,0,0
0107030P0,Phenol,0,0
220560505,DUMMY CHEMICAL SUBSTANCE 220560505,0,0
0204000N0,Oxprenolol hydrochloride,0,0
0704050Z0,Sildenafil (Erectile Dysfunction),0,0
0401020K0,Diazepam,0,0
0401020P0,Lorazepam,0,0
1001040G0,Colchicine,0,0
220505005,DUMMY CHEMICAL SUBSTANCE 220505005,0,0
0205051K0,Lisinopril with diuretic,0,0
1306010C0,Benzoyl peroxide,0,0
0501070AE,Fosfomycin trometamol,0,0
0401010B0,Chloral hydrate,0,0
1303000M0,Mepyramine maleate,0,0
231520815,DUMMY CHEMICAL SUBSTANCE 231520815,0,0
0408010U0,Primidone,0,0
1003020N0,Methyl salicylate,0,0
0401020R0,Meprobamate,0,0
1103010AG,Levofloxacin,0,0
0908010C0,Levocarnitine,0,0
233002633,DUMMY CHEMICAL SUBSTANCE 233002633,0,0
233010232,DUMMY CHEMICAL SUBSTANCE 233010232,0,0
1106000Y0,Pilocarpine nitrate,0,0
0402020AD,Aripiprazole,0,0
0603020I0,Deflazacort,0,0
235010050,DUMMY CHEMICAL SUBSTANCE 235010050,0,0
0504080A0,Atovaquone,0,0
0501022B0,Ertapenem sodium,0,0
0501040C0,Amikacin,0,0
0802030F0,Rituximab,0,0
0408010AA,Felbamate,0,0
0205052N0,Losartan potassium,0,0
0208020Y0,Rivaroxaban,0,0
0302000V0,Fluticasone furoate (Inhalation),0,0
210109006,DUMMY CHEMICAL SUBSTANCE 210109006,0,0
1003020P0,Ibuprofen,0,0
0103010T0,Ranitidine hydrochloride,0,0
0409010W0,Pramipexole,0,0
238030480,DUMMY CHEMICAL SUBSTANCE 238030480,0,0
0401020B0,Buspirone hydrochloride,0,0
0205051U0,Trandolapril,0,0
1203040E0,Chlorhexidine gluconate,0,0
212300001,DUMMY CHEMICAL SUBSTANCE 212300001,0,0
0208010L0,Dalteparin sodium,0,0
1306020C0,Co-cyprindiol (Cyprote acetate/ethinylestradiol),0,0
226001060,DUMMY CHEMICAL SUBSTANCE 226001060,0,0
0407010X0,Paracetamol combined preparations,0,0
212700025,DUMMY CHEMICAL SUBSTANCE 212700025,0,0
238041080,DUMMY CHEMICAL SUBSTANCE 238041080,0,0
200313000,DUMMY CHEMICAL SUBSTANCE 200313000,0,0
228050580,DUMMY CHEMICAL SUBSTANCE 228050580,0,0
210705201,DUMMY CHEMICAL SUBSTANCE 210705201,0,0
233007030,DUMMY CHEMICAL SUBSTANCE 233007030,0,0
200325000,DUMMY CHEMICAL SUBSTANCE 200325000,0,0
233533537,DUMMY CHEMICAL SUBSTANCE 233533537,0,0
1203040I0,Hydrogen peroxide,0,0
214000001,DUMMY CHEMICAL SUBSTANCE 214000001,0,0
223024030,DUMMY CHEMICAL SUBSTANCE 223024030,0,0
0310000E0,Ephedrine hydrochloride,0,0
040702050,Hydromorphone hydrochloride,0,0
1914010A0,Sterile water,0,0
227024070,DUMMY CHEMICAL SUBSTANCE 227024070,0,0
212700022,DUMMY CHEMICAL SUBSTANCE 212700022,0,0
1103010E0,Dibrompropamidine isetionate,0,0
0902021G0,Glucose,0,0
0501021D0,Cefotaxime sodium,0,0
0205051I0,Enalapril maleate,0,0
0103050R0,Pantoprazole,0,0
238009080,DUMMY CHEMICAL SUBSTANCE 238009080,0,0
0703010F0,Combined ethinylestradiol 30mcg,0,0
0407042F0,Clonidine hydrochloride,0,0
0208020X0,Dabigatran etexilate,0,0
1106000AB,Dorzolamide and timolol,0,0
0601023AA,Vildagliptin,0,0
0601021P0,Glipizide,0,0
0106040J0,Magnesium hydroxide,0,0
228061580,DUMMY CHEMICAL SUBSTANCE 228061580,0,0
0704050B0,Alprostadil,0,0
1108020AF,Nepafenac,0,0
233510037,DUMMY CHEMICAL SUBSTANCE 233510037,0,0
0208020W0,INR blood testing reagents,0,0
1106000AG,Timolol and brimonidine,0,0
0410020A0,Bupropion hydrochloride,0,0
0203020G0,Disopyramide phosphate,0,0
210200002,DUMMY CHEMICAL SUBSTANCE 210200002,0,0
0803020H0,Medroxyprogesterone acetate,0,0
236010062,DUMMY CHEMICAL SUBSTANCE 236010062,0,0
0801030L0,Mercaptopurine,0,0
239448099,DUMMY CHEMICAL SUBSTANCE 239448099,0,0
0904010T0,Gluten free/low protein pasta,0,0
223029530,DUMMY CHEMICAL SUBSTANCE 223029530,0,0
0406000L0,Hyoscine hydrobromide,0,0
1103030W0,Ganciclovir,0,0
0603020S0,Methylprednisolone,0,0
1108030AA,Carbomer,0,0
0505030A0,Albendazole,0,0
0902011AA,Patiromer calcium,0,0
1203040P0,Sodium chloride,0,0
229034091,DUMMY CHEMICAL SUBSTANCE 229034091,0,0
1201010S0,Hydrogen peroxide,0,0
040201060,Olanzapine,0,0
0403030P0,Paroxetine hydrochloride,0,0
0704020J0,Oxybutynin,0,0
0601023B0,Pioglitazone hydrochloride,0,0
200202008,DUMMY CHEMICAL SUBSTANCE 200202008,0,0
1106000AL,Brinzolamide/brimonidine,0,0
212900001,DUMMY CHEMICAL SUBSTANCE 212900001,0,0
0402010L0,Levomepromazine hydrochloride,0,0
0402020Z0,Zuclopenthixol decanoate,0,0
213200001,DUMMY CHEMICAL SUBSTANCE 213200001,0,0
0704020P0,Propiverine hydrochloride,0,0
0202040T0,Spironolactone with loop diuretics,0,0
239401097,DUMMY CHEMICAL SUBSTANCE 239401097,0,0
202000003,DUMMY CHEMICAL SUBSTANCE 202000003,0,0
1201010AF,Ciprofloxacin/fluocinolone,0,0
070403000,Other urological pain preparations,0,0
0204000C0,Acebutolol hydrochloride,0,0
0901030K0,Deferasirox,0,0
0408010P0,Phenobarbital sodium,0,0
220529505,DUMMY CHEMICAL SUBSTANCE 220529505,0,0
228044580,DUMMY CHEMICAL SUBSTANCE 228044580,0,0
237033570,DUMMY CHEMICAL SUBSTANCE 237033570,0,0
0601012G0,Insulin zinc suspension,0,0
210705101,DUMMY CHEMICAL SUBSTANCE 210705101,0,0
0410020B0,Nicotine,0,0
0704020P0,Propiverine hydrochloride,0,0
0208010W0,Tinzaparin sodium,0,0
1203050A0,Artificial saliva,0,0
212700007,DUMMY CHEMICAL SUBSTANCE 212700007,0,0
1305020V0,Cocois,0,0
0904010K0,Glucose,0,0
0702020H0,Econazole nitrate,0,0
0803042R0,Degarelix,0,0
210200002,DUMMY CHEMICAL SUBSTANCE 210200002,0,0
0202040T0,Spironolactone with loop diuretics,0,0
1201010AC,Ciprofloxacin,0,0
0208010P0,Heparin flushes,0,0
233010030,DUMMY CHEMICAL SUBSTANCE 233010030,0,0
234501045,DUMMY CHEMICAL SUBSTANCE 234501045,0,0
1108020U0,Moxifloxacin hydrochloride,0,0
233002637,DUMMY CHEMICAL SUBSTANCE 233002637,0,0
0901011Y0,Ferric maltol,0,0
1302010N0,Paraffin soft white,0,0
200900012,DUMMY CHEMICAL SUBSTANCE 200900012,0,0
226034560,DUMMY CHEMICAL SUBSTANCE 226034560,0,0
238533585,DUMMY CHEMICAL SUBSTANCE 238533585,0,0
233002632,DUMMY CHEMICAL SUBSTANCE 233002632,0,0
0902011P0,Sodium polystyrene sulfonate,0,0
1203030M0,Lidocaine hydrochloride,0,0
1310020E0,Bifonazole,0,0
1003020AE,Methyl salicylate/levomenthol,0,0
0303020Z0,Zafirlukast,0,0
236041060,DUMMY CHEMICAL SUBSTANCE 236041060,0,0
239632496,DUMMY CHEMICAL SUBSTANCE 239632496,0,0
0601022B0,Metformin hydrochloride,0,0
0304010I0,Cetirizine hydrochloride,0,0
0406000T0,Prochlorperazine maleate,0,0
1302020D0,Dimeticone (Barrier),0,0
